,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2
154,4.0891843,3.1356246,-4.289991,-2.791925,-4.289991,-2.791925,-2.5804935,-3.7468336,-1.6250427,-3.9771128,2.920819,3.9874244,1.2092667,-2.1778514
155,5.542751,2.997284,-5.4515567,-2.0588644,-5.4515567,-2.0588644,-4.6523705,-4.066632,-2.328385,-2.5194328,2.9178956,4.865304,1.5910798,-3.5576065
156,5.711412,3.4642587,-5.705644,-2.8249042,-5.705644,-2.8249042,-4.4131083,-4.9179835,-3.1071477,-2.8832557,2.8514235,4.386488,1.7599096,-3.8227303
157,5.934405,-0.12550262,-6.180013,0.4697141,-6.180013,0.4697141,-5.745064,-1.3556747,0.38628322,-1.4049188,2.9589944,7.5812583,0.07932341,-1.3843321
158,5.7727933,3.4000404,-5.622543,-2.7293205,-5.622543,-2.7293205,-4.6322513,-4.681616,-3.0227923,-2.790031,2.9406836,4.471909,1.8801414,-4.1692896
159,5.5782866,1.6287961,-5.547946,-1.3326302,-5.547946,-1.3326302,-4.9017653,-2.7743344,-2.1405823,-2.6809056,2.1886034,5.152268,1.135612,-2.8891342
160,5.5884876,2.3860106,-5.4418545,-1.7610414,-5.4418545,-1.7610414,-4.5678396,-3.722695,-2.0344665,-2.4682798,2.4574318,5.0958867,1.2920092,-2.7993145
161,5.934249,2.6859276,-5.2154574,-1.5524713,-5.2154574,-1.5524713,-4.9154067,-4.211845,-2.002074,-2.2375195,2.0700722,5.098413,1.2988615,-3.667974
162,5.924289,-0.2967804,-5.7762284,0.8094963,-5.7762284,0.8094963,-6.2383766,-2.3146758,0.5191023,-1.4051644,2.048385,6.8241196,1.1558366,-2.3337784
163,5.6808205,1.9359001,-6.0966687,-1.6030282,-6.0966687,-1.6030282,-4.5809855,-3.0373592,-1.9345335,-2.3885937,2.29079,5.744467,0.22526683,-3.0589445
164,5.761454,2.4098268,-5.7167745,-1.5307329,-5.7167745,-1.5307329,-4.7792726,-3.5186968,-1.5416068,-2.0446858,2.2076316,5.463416,0.8793426,-3.172511
165,6.2356076,2.5991793,-4.7202783,-0.91728806,-4.7202783,-0.91728806,-5.0275846,-4.2510405,-1.4216862,-1.0942106,1.8758368,5.226681,1.3292409,-3.9655583
166,5.7491775,0.74163204,-5.645027,-0.52139974,-5.645027,-0.52139974,-5.016283,-1.6026562,-0.5063336,-1.8777889,2.7398317,5.530168,-0.33132565,-2.2463107
167,6.5716095,-0.80064714,-6.7939534,1.2687975,-6.7939534,1.2687975,-6.392708,-0.63354284,0.7132533,-0.9742331,2.4996326,7.9507113,-1.1923641,-1.3350278
168,6.07048,1.4621265,-6.715236,-1.0827372,-6.715236,-1.0827372,-4.6147003,-2.252259,-1.1971868,-2.4170878,1.94206,5.9598794,-1.2333463,-2.2384818
169,6.18362,-0.21793208,-5.864553,0.88347244,-5.864553,0.88347244,-6.2809973,-1.8190039,0.88668823,-1.609553,1.7704425,7.0597773,0.4873056,-1.9338462
170,5.873976,-0.42372084,-5.687481,0.9054935,-5.687481,0.9054935,-6.3414707,-2.3347027,0.80873775,-1.5355234,2.127374,6.6273894,1.4927914,-2.8170354
171,6.569899,2.552297,-4.826823,-0.6372796,-4.826823,-0.6372796,-5.5218315,-4.1030703,-1.5474424,-0.63634974,1.3745972,5.3375764,1.5961001,-4.53644
172,7.21656,0.4337814,-6.131383,0.8640109,-6.131383,0.8640109,-6.555896,-2.1501155,-0.5289664,-0.57247156,1.3347569,7.086334,-0.39469156,-3.5003128
173,7.273017,0.5333075,-6.0093274,0.85442024,-6.0093274,0.85442024,-6.556486,-2.2426846,-0.77217966,-0.49668935,1.2235979,7.000846,-0.20424113,-3.623761
174,6.8169107,2.7008379,-4.824316,-0.3888164,-4.824316,-0.3888164,-5.6059446,-4.3168397,-1.7126606,-0.63235193,1.3089118,5.394518,1.2552315,-5.1112227
175,7.4434156,0.55172086,-5.8886547,1.0174398,-5.8886547,1.0174398,-6.664444,-2.257145,-0.6727289,-0.32580873,1.1165332,7.014812,-0.3489208,-3.9445362
176,7.4138465,1.6307582,-5.158183,0.43908352,-5.158183,0.43908352,-6.337347,-3.5546372,-1.2724694,-0.24478857,0.8823308,5.9965253,0.589783,-5.1181993
177,6.9122677,3.1592047,-4.576049,-0.29431197,-4.576049,-0.29431197,-5.4536977,-5.0356054,-1.7296442,-0.3143689,1.1232356,5.1152515,0.93408734,-5.5735135
178,4.407886,6.1126046,-4.76823,-5.751839,-4.76823,-5.751839,-2.590119,-6.3835077,-3.779447,-5.950443,4.494891,1.252439,3.7554257,-2.1937308
179,3.6699095,3.8653698,-3.9323072,-3.3711972,-3.9323072,-3.3711972,-2.456568,-4.374494,-2.0232692,-4.643262,4.4987574,2.752817,2.714857,-1.7583419
180,4.4743047,6.0176945,-4.781224,-5.7348194,-4.781224,-5.7348194,-2.43721,-6.6714096,-3.6792958,-6.272877,4.2785993,1.3234435,3.468152,-2.40577
181,4.050152,3.703586,-4.4554863,-3.4683743,-4.4554863,-3.4683743,-2.6174378,-4.2208996,-2.422348,-4.4510546,3.8102949,3.285172,2.029432,-1.5421618
182,4.9194016,5.121546,-5.2521496,-4.70682,-5.2521496,-4.70682,-3.319731,-5.6341286,-3.7341068,-4.3928256,4.2869215,2.476936,3.3368783,-2.9135847
183,4.8636756,4.3673825,-5.2529535,-3.9454875,-5.2529535,-3.9454875,-3.3266702,-5.1298685,-3.274984,-4.0319853,4.292071,3.7217457,2.8039973,-2.8759978
184,3.991115,4.530103,-4.2971816,-4.1583858,-4.2971816,-4.1583858,-2.0985267,-4.7525845,-2.908167,-5.244248,3.6287093,2.4732046,2.0665596,-1.6449603
185,4.5890594,4.351695,-4.907283,-3.9571679,-4.907283,-3.9571679,-3.00905,-5.2060733,-3.2221131,-4.4787645,4.2039084,3.2930212,2.5504143,-2.4082756
186,4.6736507,5.027532,-4.9660506,-4.591968,-4.9660506,-4.591968,-2.906576,-5.8579044,-3.655503,-5.412619,4.0504146,2.6430078,2.9953046,-2.7429132
187,4.1178308,3.1444921,-4.2746334,-2.8421462,-4.2746334,-2.8421462,-2.8415651,-3.8017397,-2.1614795,-4.149985,4.153077,3.362024,1.9896342,-1.8047935
188,4.3864584,3.3198004,-4.532913,-3.0872674,-4.532913,-3.0872674,-3.001289,-3.8346498,-2.6816075,-4.05762,4.074003,3.6236985,1.7191699,-2.180088
189,4.088309,3.573323,-4.3108964,-3.2361436,-4.3108964,-3.2361436,-2.2511725,-3.8613007,-2.2862165,-4.6527696,3.811837,3.6653073,1.0042522,-1.5091203
190,4.4778037,4.324499,-4.835965,-3.8794959,-4.835965,-3.8794959,-2.9362774,-4.9966016,-2.9488416,-4.529283,4.049723,3.5284126,2.1915245,-2.7402322
191,4.464342,2.913071,-4.675655,-2.403355,-4.675655,-2.403355,-3.4545965,-3.5759673,-1.8505085,-3.4290457,3.9298327,4.4108467,1.8233818,-2.2902641
192,4.1536574,4.313514,-4.5914125,-3.9727018,-4.5914125,-3.9727018,-2.5666168,-4.820996,-2.731673,-4.6908784,3.734351,3.0178614,1.8006151,-1.9610014
193,4.7285414,4.1916685,-4.766808,-3.6969135,-4.766808,-3.6969135,-2.9316962,-4.997885,-3.150543,-4.495776,4.0375843,3.5268188,2.1147244,-2.482565
194,4.710305,5.995901,-4.9677997,-5.6302214,-4.9677997,-5.6302214,-2.9434195,-6.5215797,-3.8617604,-5.7461767,4.1657357,1.7011529,3.7172291,-2.6478703
195,4.419156,3.8517857,-4.6618876,-3.5479193,-4.6618876,-3.5479193,-2.7647092,-4.3713546,-2.7893145,-4.3024335,3.9556088,3.600787,1.7662764,-2.1137085
196,2.5721867,2.9232125,-3.5338495,-2.390267,-3.5338495,-2.390267,-0.7993249,-3.1468883,-0.79339,-3.9873314,3.7856429,4.388472,0.6361166,-0.87905484
197,5.0179586,4.7566047,-5.280651,-4.4413843,-5.280651,-4.4413843,-3.0377138,-5.341046,-3.8025804,-4.810474,3.424458,2.8109806,2.2072623,-3.4268193
198,4.290206,3.6198273,-4.5682163,-3.350738,-4.5682163,-3.350738,-2.7355464,-4.2578053,-2.7549336,-4.345103,4.04201,3.6903787,1.6733077,-2.1627228
199,4.21382,3.5473893,-4.463745,-3.2215238,-4.463745,-3.2215238,-2.618302,-4.1612473,-2.587799,-4.3918815,3.8259122,3.8668087,1.451321,-1.9046237
200,4.8153615,4.4295855,-5.0370836,-4.0202646,-5.0370836,-4.0202646,-2.970163,-5.126235,-3.3613174,-4.461126,3.9726267,3.545794,2.0375545,-2.872546
201,4.7758245,3.6769273,-5.044522,-3.2923024,-5.044522,-3.2923024,-3.3752484,-4.3427525,-2.8751822,-3.97862,3.9602156,3.818054,2.0324042,-2.9664993
202,4.1305776,4.287738,-4.450017,-3.8799791,-4.450017,-3.8799791,-2.579978,-4.7937193,-2.7609508,-4.74817,3.73728,2.960818,1.7830307,-2.1418407
203,4.0599546,3.793906,-4.4938107,-3.4247556,-4.4938107,-3.4247556,-2.5401583,-4.277055,-2.4422297,-4.495966,3.808923,3.6005733,1.4137348,-1.5603529
204,4.7311673,3.9930415,-4.94353,-3.7031744,-4.94353,-3.7031744,-3.0335114,-4.6077733,-3.168171,-4.3218684,3.8576407,3.722332,1.7707094,-2.7592154
205,4.723782,3.8803074,-4.932032,-3.6214678,-4.932032,-3.6214678,-3.0700521,-4.45892,-3.1007547,-4.3406467,3.9244452,3.8685617,1.3468596,-2.536582
206,4.5322084,2.9330075,-4.711233,-2.5369344,-4.711233,-2.5369344,-3.4712791,-3.7328258,-2.1905084,-3.578553,3.8953922,4.189503,1.5562567,-2.109047
207,4.123318,2.4599376,-4.1945887,-2.2832022,-4.1945887,-2.2832022,-3.060076,-3.0499125,-1.4345537,-3.6465516,3.8118243,4.3673306,0.9722841,-1.6165717
208,4.6258836,3.774909,-4.8651905,-3.4967852,-4.8651905,-3.4967852,-3.006436,-4.4478436,-3.0347545,-4.274298,3.7609131,3.9196427,1.6505388,-2.515258
209,4.314882,3.7207372,-4.4916515,-3.3188968,-4.4916515,-3.3188968,-2.7063215,-4.5611477,-2.7492301,-4.4540157,3.9663155,3.6363425,1.7918578,-2.1316898
210,3.616191,3.128227,-4.0555844,-2.75319,-4.0555844,-2.75319,-2.4001925,-3.357248,-1.6834464,-4.0394406,3.5697694,4.2244573,0.86764526,-1.1743251
211,4.875919,4.8803945,-5.183152,-4.1770525,-5.183152,-4.1770525,-3.009951,-5.443358,-3.4460478,-4.4647613,3.796716,3.2134855,2.7399485,-3.0039303
212,4.039151,2.214556,-4.2775764,-1.941498,-4.2775764,-1.941498,-3.367692,-2.7033892,-0.6674807,-3.2167723,3.2605848,4.5314164,1.1829388,-1.4162515
213,4.6300893,5.169441,-5.167608,-4.4108353,-5.167608,-4.4108353,-1.7134875,-5.979474,-3.3771005,-5.2979345,3.5259752,3.1107237,2.303229,-2.9012263
214,4.867106,4.3608794,-5.237503,-3.682451,-5.237503,-3.682451,-3.3423936,-5.158064,-3.2472036,-4.209218,3.9533186,3.7440355,2.637922,-3.196035
215,3.9966197,3.2535622,-4.411636,-2.8556485,-4.411636,-2.8556485,-2.6842592,-3.493421,-2.040635,-3.9011002,3.5684316,4.1102595,1.0607747,-1.7765135
216,2.9051769,2.8806,-3.5173814,-2.4063444,-3.5173814,-2.4063444,-1.8671018,-3.0924037,-0.8402363,-3.9785032,3.7264354,4.4506173,0.71194065,-1.0159713
217,4.957372,4.4965134,-5.161972,-3.9496634,-5.161972,-3.9496634,-3.1482608,-5.2938747,-3.5871086,-4.4061823,3.8280766,3.536187,2.2191927,-3.3845477
218,4.828514,3.6510115,-4.9678183,-3.2931054,-4.9678183,-3.2931054,-3.0451999,-4.2225823,-3.0303495,-4.054034,3.356947,3.7496738,1.2162659,-2.7617157
219,4.1722527,3.6596346,-4.366373,-3.3268268,-4.366373,-3.3268268,-2.5070043,-4.3156,-2.527258,-4.530108,3.4799714,3.6783998,1.4703197,-1.9301537
220,4.0806646,3.6778052,-4.37193,-3.2344244,-4.37193,-3.2344244,-2.3559048,-4.322231,-2.4849765,-4.6305356,3.797435,3.7695343,1.0817026,-1.7108343
221,5.012976,4.195178,-5.2904263,-3.7357259,-5.2904263,-3.7357259,-3.0171478,-4.8898716,-3.3520882,-4.2092,3.5004902,3.6821837,1.9286165,-3.2943013
222,4.295137,3.529512,-4.534378,-3.1283786,-4.534378,-3.1283786,-2.4359846,-3.8628635,-2.3621655,-4.5209255,3.5678582,3.7889392,0.4313671,-1.8420095
223,5.1744385,4.702402,-5.2860975,-4.404405,-5.2860975,-4.404405,-3.6955583,-5.503157,-3.712254,-3.8758323,3.910299,3.284666,2.7848375,-3.3210483
224,4.7192683,2.855273,-4.9852266,-2.4731584,-4.9852266,-2.4731584,-3.3754144,-3.659991,-2.522263,-3.5231216,3.7322562,4.517154,1.0887774,-2.3016117
225,4.7949715,2.380718,-5.06014,-2.3282132,-5.06014,-2.3282132,-3.4722953,-3.1558597,-1.9367228,-3.6665657,3.4981234,4.7162976,0.5365891,-1.9503642
226,4.733402,2.1266289,-4.619004,-2.1092718,-4.619004,-2.1092718,-3.2074618,-3.0722828,-1.7237808,-3.6340585,3.5537064,5.148557,0.6865257,-1.543771
227,4.060022,3.6626575,-4.242818,-3.312031,-4.242818,-3.312031,-2.2994032,-4.2703695,-2.5135956,-4.6434307,3.566643,3.5798323,1.3060989,-1.8631812
228,4.7721047,3.2743583,-5.056883,-2.7365716,-5.056883,-2.7365716,-3.4183354,-4.0435686,-2.5137005,-3.5872138,3.5507202,4.379364,1.6898928,-2.737339
229,4.921277,4.0232315,-5.1821136,-3.6920207,-5.1821136,-3.6920207,-3.1119509,-4.6215124,-3.2850475,-4.1544576,3.712363,3.8283427,1.2583878,-3.2146375
230,4.7519965,2.4601228,-4.9537706,-2.0710568,-4.9537706,-2.0710568,-3.471605,-3.164828,-2.1257842,-3.474144,3.6966136,4.854455,1.1358678,-2.4601998
231,5.0614977,5.162067,-5.268205,-4.497106,-5.268205,-4.497106,-3.140749,-5.704431,-3.6359713,-4.61655,3.832484,3.2482219,2.6453264,-3.397154
232,4.577753,2.4227457,-4.696307,-2.2649035,-4.696307,-2.2649035,-3.3364224,-2.938055,-1.8563061,-3.3390758,3.2362003,4.6204686,0.60593593,-1.8588425
233,4.9347315,3.735579,-5.3575616,-3.1950238,-5.3575616,-3.1950238,-3.350099,-4.3590097,-2.4783492,-3.8084471,3.5260553,4.4005456,2.0382717,-2.9940505
234,4.9188266,4.4499426,-5.233085,-3.91094,-5.233085,-3.91094,-3.2941432,-5.140649,-3.4937124,-4.5050836,3.7838368,3.493618,1.8389683,-3.5888574
235,5.2634883,4.698513,-5.507845,-4.333757,-5.507845,-4.333757,-3.1445773,-5.3314033,-3.7454314,-4.61124,3.1960723,3.162091,1.8978196,-3.7838094
236,4.2864957,2.2346823,-4.516207,-1.9866736,-4.516207,-1.9866736,-3.0244308,-2.950461,-1.1592088,-3.5033343,3.5078738,4.865654,0.919758,-1.5837202
237,4.8552284,4.0058303,-5.0730457,-3.739153,-5.0730457,-3.739153,-2.9161024,-4.6363163,-3.2151253,-4.4910364,3.1785743,3.6004946,1.0916317,-3.3886158
238,4.577688,1.8402716,-4.8628654,-1.6446146,-4.8628654,-1.6446146,-3.5343494,-2.6577995,-1.3212938,-3.2086775,3.7954795,5.3082595,0.22645146,-1.4720677
239,3.8628917,3.6180332,-4.0380826,-3.3095653,-4.0380826,-3.3095653,-2.1274214,-4.176519,-2.4407902,-4.6922293,3.587586,3.5260937,0.8478831,-0.8865486
240,5.106025,3.4520042,-5.3746643,-2.9099703,-5.3746643,-2.9099703,-3.507207,-4.186103,-2.5911856,-3.603903,3.5805292,4.5646996,1.3210453,-2.8170707
241,4.4101686,4.0172324,-4.9370294,-3.4595702,-4.9370294,-3.4595702,-2.8377647,-4.626691,-2.7237902,-4.4304047,3.3487651,3.8031917,1.3353367,-2.6068356
242,2.120153,2.7458684,-3.5739093,-1.982979,-3.5739093,-1.982979,-2.4758427,-2.717814,-0.72189146,-3.5944586,3.4588232,4.7715254,-0.36798382,-1.0203074
243,5.069012,0.58475274,-5.4120207,-0.29870564,-5.4120207,-0.29870564,-4.618946,-1.4329515,-0.061068524,-2.3768775,3.4741342,6.686525,0.023719396,-1.2595953
244,5.0376315,4.6230392,-5.3166976,-4.0898733,-5.3166976,-4.0898733,-3.0529451,-5.4103456,-3.5373273,-4.4638524,3.8470902,3.4842186,2.3809745,-3.352415
245,3.6576684,2.3679056,-3.8484735,-2.0624058,-3.8484735,-2.0624058,-2.6078258,-2.8309,-0.76930857,-3.7422578,1.9527755,3.5487688,0.69036794,-1.0998889
246,5.3937,0.28021324,-5.73619,-0.060637545,-5.73619,-0.060637545,-4.804752,-1.3802024,-0.38477704,-2.4131727,3.5704358,6.771532,-0.21594135,-1.1280549
247,5.0860496,3.9823499,-5.204832,-3.4216638,-5.204832,-3.4216638,-3.065892,-4.4326644,-2.9768336,-4.0683627,3.3692005,4.011144,1.3159292,-3.0285738
248,4.1081686,1.2439284,-4.016712,-1.117458,-4.016712,-1.117458,-2.8579535,-2.0662055,-0.5443395,-3.2967849,2.4524682,4.7606025,-0.13934971,-1.0993816
249,5.087133,3.9164674,-5.265241,-3.5843813,-5.265241,-3.5843813,-3.053441,-4.5873804,-3.2805195,-4.3429766,3.265078,3.9447532,1.2227408,-3.5317953
250,4.7912827,2.8457835,-5.044164,-2.548016,-5.044164,-2.548016,-3.347218,-3.732866,-2.6124837,-3.5832179,3.325922,4.565728,1.303602,-2.9197817
251,5.010292,3.9450126,-5.201962,-3.6094022,-5.201962,-3.6094022,-3.0337024,-4.548171,-3.2322438,-4.4336977,3.1522386,3.5767457,0.9706627,-3.540168
252,3.7413306,2.9502857,-4.267872,-2.6464157,-4.267872,-2.6464157,-2.7412932,-3.029771,-0.7281772,-3.629499,2.6714,3.8349648,1.1726507,-1.4008073
253,4.90664,3.7968009,-5.261918,-3.2747786,-5.261918,-3.2747786,-3.2981577,-4.4655476,-2.969351,-3.905553,3.162658,4.252119,1.2446156,-3.2280025
254,4.5051966,3.4611595,-4.793228,-2.992855,-4.793228,-2.992855,-2.7780225,-3.9682236,-2.588966,-4.1627407,3.1631658,3.7930825,0.58966994,-2.3308997
255,5.1916056,3.0600882,-5.5275126,-2.686607,-5.5275126,-2.686607,-3.7375164,-3.901269,-2.9079568,-3.260558,3.4037783,4.7913857,1.0264877,-3.1903427
256,4.6553044,2.5112581,-4.9993477,-2.2587793,-4.9993477,-2.2587793,-3.4400187,-3.443424,-1.8029057,-3.4174144,3.4377801,4.766703,0.83489496,-1.9042256
257,4.852702,3.46416,-5.1613674,-3.0291715,-5.1613674,-3.0291715,-3.1920826,-4.119477,-2.7651722,-3.937696,3.3819017,4.457385,1.0889062,-2.3530686
258,4.5484767,2.432991,-4.6410217,-2.2696395,-4.6410217,-2.2696395,-3.1850774,-2.9502873,-1.5663949,-3.4443595,3.3789876,4.6636667,0.025594745,-1.680776
259,4.6250086,4.0418096,-4.8919663,-3.6230507,-4.8919663,-3.6230507,-2.6823559,-4.3782163,-2.7602365,-4.351139,3.3565269,3.3511248,1.3362021,-2.7223258
260,4.686988,3.2192488,-5.101166,-2.7717242,-5.101166,-2.7717242,-3.41415,-4.0742097,-2.6695302,-3.7230153,3.1937234,4.3234673,1.1905737,-2.576156
261,5.071236,0.71354437,-5.448202,-0.41239175,-5.448202,-0.41239175,-4.527492,-1.5491507,-0.14590421,-2.402378,3.495765,6.7496667,0.038525026,-1.4942054
262,5.167401,4.1462507,-5.503855,-3.25209,-5.503855,-3.25209,-3.7049346,-5.2305603,-3.2179365,-3.569877,4.0336084,4.328991,2.2875679,-3.391933
263,4.8922577,1.8581988,-5.116243,-1.6053865,-5.116243,-1.6053865,-3.7042673,-2.8508127,-1.473945,-3.0212247,3.4967873,5.39125,0.56911296,-1.9299977
264,4.691318,3.9708793,-5.142515,-3.4671304,-5.142515,-3.4671304,-3.021167,-4.8458133,-2.9126754,-4.129443,2.9233932,4.0737467,1.2104135,-2.8582191
265,4.667128,4.0882053,-5.1227317,-3.6064165,-5.1227317,-3.6064165,-2.958323,-4.7442894,-3.048612,-4.2599754,2.9910069,3.9069173,0.87392724,-3.1551383
266,4.0897894,2.7817812,-4.4229937,-2.3053617,-4.4229937,-2.3053617,-2.9131048,-3.3201761,-1.4562123,-3.5554404,3.220402,4.8621807,0.8299233,-1.4485886
267,5.201749,3.6144702,-5.492858,-3.1409793,-5.492858,-3.1409793,-3.4837449,-4.401347,-3.0880938,-3.751181,3.1772828,4.3766356,1.2536788,-3.3314943
268,5.288559,1.15624,-5.795188,-0.99707067,-5.795188,-0.99707067,-4.4396086,-2.0277948,-0.94281983,-2.802108,3.0079825,5.748537,-0.5523406,-0.9767625
269,4.280116,3.3660471,-4.8444657,-3.0314732,-4.8444657,-3.0314732,-3.1023626,-4.14958,-1.9399594,-3.90044,3.2459147,4.413906,1.2295383,-2.6585097
270,5.3052564,2.3592613,-5.557285,-2.03561,-5.557285,-2.03561,-4.2343736,-3.2663443,-2.0640504,-2.7994323,3.2179961,5.2722187,0.8276116,-2.7742789
271,5.34256,2.8435314,-5.7067704,-2.498693,-5.7067704,-2.498693,-3.8737893,-3.7157712,-2.8165514,-3.0820196,2.8988216,5.0844893,0.8384562,-3.2088394
272,5.973594,4.6272526,-6.0895486,-4.1328015,-6.0895486,-4.1328015,-4.0410724,-5.6238866,-4.039381,-3.2950397,2.7441504,3.7347658,1.2734647,-4.896388
273,3.7982469,3.0463586,-4.537589,-2.6964867,-4.537589,-2.6964867,-2.861453,-3.504456,-1.6336632,-3.6802096,1.8617238,3.9371321,0.2070822,-1.6141529
274,5.3472915,2.937658,-5.7263193,-2.3821568,-5.7263193,-2.3821568,-3.8693385,-3.7358203,-2.8177667,-3.261427,2.9990084,4.908112,1.3271906,-3.6171415
275,5.018144,2.438594,-5.270519,-2.3543622,-5.270519,-2.3543622,-3.4019036,-3.5287848,-2.3843806,-3.452438,3.063265,4.9467273,0.3700266,-2.5676324
276,5.437801,1.227473,-5.5819073,-1.1454757,-5.5819073,-1.1454757,-4.752834,-2.6229877,-1.2904328,-2.2441366,3.1831818,6.0837965,0.7670912,-2.4889576
277,6.143461,2.707373,-6.386457,-2.3995306,-6.386457,-2.3995306,-4.271087,-3.4311905,-2.8052287,-2.7181668,2.158813,4.618927,0.03150444,-4.0735965
278,5.093418,2.17336,-5.2898,-1.9213157,-5.2898,-1.9213157,-3.843398,-2.9059682,-1.9549793,-3.1863518,2.8233955,4.6859813,0.2857802,-2.1156232
279,5.287183,0.22894713,-5.7220926,0.034053072,-5.7220926,0.034053072,-4.977693,-1.1830727,0.20622793,-2.279923,3.2443078,6.8677726,-0.39072186,-0.97211754
280,5.0855145,2.3599315,-5.39368,-2.1960902,-5.39368,-2.1960902,-3.4290965,-3.3874593,-2.298132,-3.3649704,3.0876577,5.114089,0.26461148,-2.43795
281,5.658526,2.2062461,-6.071554,-1.9197044,-6.071554,-1.9197044,-4.9387636,-3.2443235,-2.1485484,-2.1774263,2.830816,5.705091,0.35307038,-3.7220757
282,5.262759,2.805583,-5.525707,-2.3366237,-5.525707,-2.3366237,-3.9681537,-3.7219322,-2.4099362,-3.000107,3.1584787,5.1714416,1.3596007,-3.1243608
283,5.3127427,3.5797527,-5.645988,-3.0918121,-5.645988,-3.0918121,-3.748868,-4.6811075,-3.141691,-3.3214576,3.251662,4.4813914,1.5496306,-3.6607394
284,5.69768,3.8289819,-5.9945726,-3.3351452,-5.9945726,-3.3351452,-3.5536623,-4.2752185,-3.3779888,-3.0970976,2.1723099,4.006367,0.17004992,-4.051578
285,5.0930243,1.9361398,-5.467012,-1.6659691,-5.467012,-1.6659691,-3.8760185,-2.937812,-1.7231115,-2.8932707,3.2033162,5.5562434,0.37683272,-2.2974992
286,5.0954123,1.95591,-5.500386,-1.5620035,-5.500386,-1.5620035,-3.6745415,-2.8869505,-1.6443949,-3.2476132,2.9819496,5.335741,-0.26669425,-2.1489494
287,5.1618023,2.109889,-5.4626994,-1.9703473,-5.4626994,-1.9703473,-3.6066716,-3.2829387,-2.0461078,-3.2099571,3.074959,5.078911,0.22274375,-2.3729022
288,5.073175,2.789164,-5.2622414,-2.5379467,-5.2622414,-2.5379467,-3.316577,-3.753727,-2.459601,-3.53587,2.9870086,4.6917057,0.45014045,-2.533597
289,5.69814,2.6436913,-5.493509,-1.8840535,-5.493509,-1.8840535,-4.744163,-4.0212836,-2.181797,-2.6887531,2.6185482,5.321943,1.3263879,-3.5012505
290,5.168576,1.8855991,-5.5419674,-1.6729738,-5.5419674,-1.6729738,-4.0346084,-2.568875,-1.5678188,-2.9152787,3.0333042,5.7169976,-0.26554617,-2.2844405
291,5.5175443,2.7170691,-5.800662,-2.3759274,-5.800662,-2.3759274,-3.6221344,-3.5315866,-2.1643384,-3.1734028,2.6852217,5.145115,0.052061185,-2.5260143
292,5.8708463,4.988867,-6.026621,-4.2894325,-6.026621,-4.2894325,-4.427771,-5.6371093,-3.7205057,-2.416589,2.84626,3.404922,0.1433473,-5.644932
293,4.800154,0.72111404,-5.2865314,-0.38759792,-5.2865314,-0.38759792,-4.1312423,-1.6685038,-0.01324055,-2.485026,2.8457634,6.357504,-0.43590054,-0.992397
294,5.377503,2.9708662,-5.7762504,-2.5529182,-5.7762504,-2.5529182,-3.660164,-3.7875051,-2.9015288,-3.2140725,2.937863,4.725407,0.4811232,-3.4972105
295,5.315307,1.721843,-5.644498,-1.5788023,-5.644498,-1.5788023,-4.267285,-2.95996,-1.4549357,-2.6067727,3.073574,5.7871594,0.29385698,-2.3646064
296,5.091704,2.2874115,-5.6730213,-2.1103745,-5.6730213,-2.1103745,-3.8364801,-3.4004745,-2.0717852,-3.0818465,2.8942883,5.336167,0.25396222,-2.7931552
297,5.410986,1.7572764,-6.0464435,-1.3805075,-6.0464435,-1.3805075,-4.051357,-2.9200692,-1.4562352,-2.6189325,2.9979522,6.1827326,0.28445858,-2.689838
298,5.2413483,1.7985239,-5.510959,-1.6686965,-5.510959,-1.6686965,-4.1560507,-2.6976418,-1.6542844,-2.8491192,2.7547374,5.2304606,0.06684266,-2.0460835
299,5.4724736,1.4444295,-5.9011283,-1.2486638,-5.9011283,-1.2486638,-4.2701797,-2.4294963,-1.569395,-2.6477966,2.9623528,5.8023562,-0.45041245,-2.2436159
300,5.5494213,2.6178493,-5.9236994,-2.3079653,-5.9236994,-2.3079653,-3.561633,-3.561045,-2.1662405,-3.2536612,2.703401,5.412509,-0.5877438,-2.548054
