ObjectNumber,FA1,FA2,FP,FT1,FT2,FTM,NA1,NA2,NP,NT1,NT2,NTM,RR,Class,GROUP,DAY,CONDITION,PERCENTAGE,EFFICIENCY,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2,DISH
185,74.642,25.358,341.708,204.388,2419.631,762.258,65.823,34.177,519.125,336.146,2489.304,1070.899,1.509,5,Day 1-10UM,1,10UM,53.2,High,1.7121793,-1.1129128,-1.7355386,1.4364785,-1.7355386,1.4364785,-2.3951833,0.50424916,-2.812256,2.128329,2.2364128,-3.1588073,4.86195,1.5253462,1
929,71.486,28.514,334.167,221.98,2555.578,886.173,69.628,30.372,503.028,347.573,2397.118,968.479,1.509,4,Day 1-10UM,1,10UM,53.2,High,-0.2250062,0.1153106,-0.13697934,0.11945106,-0.13697934,0.11945106,0.29679233,-0.25404876,-2.7160764,0.84551454,1.166284,-2.580018,1.736165,2.5251606,1
713,72.891,27.109,486.568,190.308,2372.46,778.978,67.94,32.06,649.108,342.438,2420.813,1004.922,1.508,4,Day 1-10UM,1,10UM,53.2,High,1.8791,-0.9045586,-1.8169369,1.1075194,-1.8169369,1.1075194,-1.5750468,-0.14975968,-1.5271688,1.9496363,3.078044,-2.7174175,5.0193515,0.74703723,1
319,70.363,29.637,341.267,262.088,2599.008,949.639,71.245,28.755,526.333,380.308,2572.279,1009.914,1.508,4,Day 1-10UM,1,10UM,53.2,High,-0.65667355,0.47547635,0.044746153,-0.29708686,0.044746153,-0.29708686,0.42104465,-0.63967735,-2.4025195,0.4745808,0.95903677,-2.2281134,0.9622173,2.4226587,1
774,73.808,26.192,329.244,204.34,2354.896,765.832,72.14,27.86,494.878,353.645,2593.714,973.752,1.507,4,Day 1-10UM,1,10UM,53.2,High,-0.19916472,-0.8266026,0.25823152,0.9868403,0.25823152,0.9868403,0.24353424,0.7584987,-3.1111615,1.2480301,2.077495,-3.4818594,2.4552994,0.9576429,1
921,73.114,26.886,343.844,223.552,2468.524,826.828,69.777,30.223,527.156,378.019,2609.048,1048.219,1.507,4,Day 1-10UM,1,10UM,53.2,High,0.6280211,-0.12030858,-0.8762502,0.23524013,-0.8762502,0.23524013,-0.5153777,-0.30943334,-2.4479296,0.93254113,1.6062745,-2.2308154,2.735939,2.1713588,1
979,74.537,25.463,320.073,193.825,2483.972,775.098,69.726,30.274,482.829,389.014,2369.07,982.895,1.507,4,Day 1-10UM,1,10UM,53.2,High,0.14108478,-1.2014352,-0.21961357,1.3807776,-0.21961357,1.3807776,-0.7894507,0.5978577,-3.30206,1.5753734,1.1605687,-3.3524587,3.353381,2.2140622,1
867,70.694,29.306,273.552,201.797,2562.762,889.619,69.838,30.162,422.897,402.252,2360.763,991.799,1.506,4,Day 1-10UM,1,10UM,53.2,High,-0.7118121,0.16785212,0.597126,0.07870824,0.597126,0.07870824,0.65175205,-0.4816955,-4.009093,0.54763585,0.48992836,-2.9435265,1.248146,2.7715895,1
673,74.347,25.653,398.638,189.779,2403.187,757.721,68.431,31.569,588.966,366.96,2510.058,1038.618,1.506,5,Day 1-10UM,1,10UM,53.2,High,1.5651774,-0.85842603,-1.6657064,1.180159,-1.6657064,1.180159,-1.8693821,0.25751024,-1.957364,2.1353457,2.3655558,-2.815785,4.518544,1.251502,1
727,70.946,29.054,623.8,228.558,2387.758,853.781,65.891,34.109,806.709,355.744,2405.645,1052.946,1.506,4,Day 1-10UM,1,10UM,53.2,High,2.3774636,-0.3337499,-2.4131727,0.65249556,-2.4131727,0.65249556,-2.6442132,-0.44515198,-0.6333845,2.519555,3.144148,-1.9615778,5.5423937,0.05081336,1
406,74.399,25.601,450.912,213.991,2475.959,791.172,67.729,32.271,684.529,392.392,2611.718,1106.86,1.505,5,Day 1-10UM,1,10UM,53.2,High,1.798607,-0.3469911,-1.9992591,0.58121896,-1.9992591,0.58121896,-2.057342,-0.5052379,-1.2509499,1.9567279,2.4700549,-2.1825185,4.7128453,1.4100091,1
273,73.789,26.211,607.643,207.75,2320.804,762.122,69.593,30.407,716.095,353.512,2612.123,1038.389,1.505,4,Day 1-10UM,1,10UM,53.2,High,2.2758322,-1.0725424,-2.1889212,1.2642411,-2.1889212,1.2642411,-2.0840068,0.49716094,-1.0453582,2.7733383,3.8064535,-2.2730522,5.0474467,-0.6414552,1
839,74.795,25.205,318.909,196.359,2437.258,760.097,70.103,29.897,487.576,407.873,2664.445,1079.616,1.505,5,Day 1-10UM,1,10UM,53.2,High,0.49902806,-1.4953238,-0.418203,1.6934495,-0.418203,1.6934495,-1.0413339,0.85093206,-3.5534644,1.5297291,0.91528136,-4.2805705,3.4639983,2.2463675,1
503,72.483,27.517,608.333,220.105,2389.313,816.906,64.342,35.658,864.262,369.684,2608.318,1167.085,1.505,5,Day 1-10UM,1,10UM,53.2,High,2.7246895,-0.58574057,-2.755675,0.81683594,-2.755675,0.81683594,-3.087864,-0.16945319,-0.85395265,2.6955745,3.4947443,-1.8188531,6.473142,-0.52295476,1
195,73.57,26.43,473.586,207.996,2283.523,757.734,69.576,30.424,623.5,335.948,2495.794,992.72,1.505,4,Day 1-10UM,1,10UM,53.2,High,1.7737058,-1.0410266,-1.7139649,1.3313388,-1.7139649,1.3313388,-1.7934334,0.29768735,-1.6682683,2.3813357,3.154215,-2.820974,5.175832,0.116522804,1
103,73.131,26.869,306.862,199.173,2401.272,788.426,73.332,26.668,459.483,399.716,2622.255,988.187,1.505,4,Day 1-10UM,1,10UM,53.2,High,-0.4664047,-0.62492037,0.45331788,0.68252856,0.45331788,0.68252856,0.47013432,0.52561027,-3.8452942,0.86659056,0.88966286,-3.065698,1.5079668,1.821969,1
637,77.653,22.347,431.75,176.703,2318.236,658.46,68.117,31.883,619.4,384.065,2558.693,1074.511,1.504,2,Day 1-10UM,1,10UM,53.2,High,1.2901696,-2.91973,-1.2560867,3.7638922,-1.2560867,3.7638922,-3.2050934,1.8479913,-2.335214,3.7154734,3.6605814,-2.7293265,4.940735,-0.37562457,1
910,74.046,25.954,381.32,173.333,2374.343,741.203,69.828,30.172,601.24,386.516,2605.314,1048.542,1.504,5,Day 1-10UM,1,10UM,53.2,High,1.201801,-0.7281684,-1.2471557,0.9945839,-1.2471557,0.9945839,-1.3087001,-0.037258547,-1.9621838,1.8544568,2.6851866,-2.8128889,4.562333,1.1847776,1
967,72.853,27.147,311.417,213.945,2617.695,864.022,70.92,29.08,470.708,391.098,2586.361,1029.506,1.504,4,Day 1-10UM,1,10UM,53.2,High,-0.3172707,-0.23413508,0.1600853,0.42901912,0.1600853,0.42901912,0.1754254,-0.19395117,-3.51435,0.70864475,0.58892804,-3.1688707,1.8112818,2.4366705,1
456,74.515,25.485,433.649,184.325,2426.358,756.3,66.253,33.747,634.622,376.717,2451.712,1077.791,1.504,5,Day 1-10UM,1,10UM,53.2,High,2.2458422,-0.7795855,-2.2036486,1.1415938,-2.2036486,1.1415938,-2.564722,0.20256576,-1.7210803,2.420097,2.726361,-2.3837364,5.4929576,0.66355175,1
657,75.077,24.923,218.5,272.332,2604.874,842.705,73.78,26.22,330.731,364.98,2576.308,940.222,1.503,4,Day 1-10UM,1,10UM,53.2,High,-0.93341786,-0.5784941,0.6811434,0.6084714,0.6811434,0.6084714,0.73482597,0.7910937,-5.235409,0.8330064,0.47932652,-2.8749647,0.96428853,2.2437372,1
464,70.581,29.419,421.976,218.929,2451.811,875.934,70.212,29.788,607.762,394.908,2568.962,1040.252,1.502,4,Day 1-10UM,1,10UM,53.2,High,0.18117994,0.43180662,-0.4963082,-0.26901975,-0.4963082,-0.26901975,0.3646894,-0.8442319,-1.8786942,0.8961655,1.5096835,-1.8168972,1.2621058,2.1576362,1
237,70.462,29.538,528.029,217.445,2397.546,858.655,67.762,32.238,713.618,349.852,2476.843,1033.516,1.501,4,Day 1-10UM,1,10UM,53.2,High,1.7035853,-0.034850862,-1.8429904,0.45305476,-1.8429904,0.45305476,-1.6955856,-0.5828425,-1.1154526,2.005396,2.6234448,-2.257996,4.746714,1.0441388,1
189,71.308,28.692,399.492,234.71,2531.004,892.175,69.159,30.841,601.695,364.831,2552.233,1038.563,1.501,4,Day 1-10UM,1,10UM,53.2,High,0.67004716,0.14311302,-0.8584225,0.070845194,-0.8584225,0.070845194,-0.4846076,-0.67843556,-1.7622774,1.127558,1.5857749,-2.1995695,2.2412682,2.383995,1
327,74.154,25.846,287,205.485,2369.75,763.75,68.624,31.376,431.125,318.199,2276.37,926.473,1.501,2,Day 1-10UM,1,10UM,53.2,High,0.6073813,-1.1126964,-0.66179127,1.4643813,-0.66179127,1.4643813,-0.66111326,0.6561776,-3.6228411,1.3226256,1.6166276,-3.374348,4.078704,1.5830017,1
975,77.102,22.898,488.909,216.515,2334.745,701.675,70.291,29.709,635.114,352.979,2560.591,1000.386,1.5,2,Day 1-10UM,1,10UM,53.2,High,2.1044915,-2.0868664,-2.1257207,2.3055232,-2.1257207,2.3055232,-2.8147056,1.720109,-2.0513337,3.1551769,3.549534,-3.0372424,4.9022403,-0.47691503,1
192,69.816,30.184,461.333,224.829,2496.31,909.161,72.843,27.157,703.974,384.135,2651.837,1002.304,1.5,4,Day 1-10UM,1,10UM,53.2,High,-0.9605756,0.23827331,-0.027471116,-0.082614906,-0.027471116,-0.082614906,1.0817549,-0.2567287,-1.435985,1.033403,1.6136734,-2.209822,1.2219064,2.0426352,1
254,72.946,27.054,329.139,238.857,2414.792,827.134,71.024,28.976,504.389,352.814,2496.393,964.941,1.499,4,Day 1-10UM,1,10UM,53.2,High,-0.001838066,-0.3465973,-0.057298,0.5577373,-0.057298,0.5577373,0.25523284,-0.009156933,-3.0994475,0.9576107,1.6653614,-3.2102873,2.383463,1.6012752,1
4,74.787,25.213,269.308,213.106,2338.357,746.6,73.296,26.704,403.731,355.635,2542.655,937.364,1.499,2,Day 1-10UM,1,10UM,53.2,High,0.8630054,-2.3026538,-1.0223243,2.6207714,-1.0223243,2.6207714,0.013463791,1.8817843,-4.9379616,1.0859835,2.2615225,-4.114914,2.3367956,0.9722548,1
830,73.122,26.877,267.788,185.489,2376.686,773.582,73.392,26.608,411.606,410.9,2764.065,1031.869,1.498,4,Day 1-10UM,1,10UM,53.2,High,-0.55205786,-0.8568952,0.51901835,0.73029625,0.51901835,0.73029625,0.39827013,0.7568397,-5.0384994,0.7867855,0.92216647,-3.2266605,1.7213157,1.9005471,1
193,73.63,26.37,439.633,195.799,2468.885,798.565,68.147,31.853,648.898,377.941,2560.643,1071.153,1.498,5,Day 1-10UM,1,10UM,53.2,High,1.7467299,-0.3215118,-1.883077,0.55695194,-1.883077,0.55695194,-1.8398278,-0.485329,-1.316472,2.0214436,2.3968375,-2.2252762,4.673525,1.513333,1
495,71.343,28.657,396.605,220.476,2475.37,864.311,72.481,27.519,593.158,393.287,2562.435,986.729,1.498,4,Day 1-10UM,1,10UM,53.2,High,-0.5526008,0.1553286,0.032691084,-0.02571801,0.032691084,-0.02571801,0.86379254,-0.3047108,-1.6378615,0.9710922,1.334511,-2.2154558,1.2899759,2.074164,1
441,74.151,25.849,456.711,206.44,2442.758,783.422,68.387,31.613,663.711,389.382,2533.477,1066.156,1.498,5,Day 1-10UM,1,10UM,53.2,High,1.7465163,-0.38774225,-1.8655924,0.6109356,-1.8655924,0.6109356,-2.0059474,-0.44218364,-1.2875347,2.0632653,2.267586,-2.2941668,4.6003118,1.3583199,1
102,74.316,25.684,352.296,229.971,2507.259,812.544,72.52,27.48,535.148,344.391,2475.611,928.296,1.497,4,Day 1-10UM,1,10UM,53.2,High,-0.5190258,-0.5818217,0.5336843,0.54705065,0.5336843,0.54705065,0.5725986,0.5768677,-2.9552178,1.0636507,0.9691728,-2.8505676,1.5183454,1.7921335,1
639,73.724,26.276,297.345,190.03,2406.689,771.107,68.163,31.837,430.276,365.299,2469.035,1028.47,1.497,5,Day 1-10UM,1,10UM,53.2,High,0.6499199,-1.0325124,-0.65952843,1.1964147,-0.65952843,1.1964147,-1.0267178,0.25859505,-3.8893175,1.1966763,1.3371013,-3.6765065,3.9866204,2.1883018,1
360,70.286,29.714,268.909,230.729,2383.017,865.612,74.111,25.889,411.091,391.878,2472.279,927.208,1.497,4,Day 1-10UM,1,10UM,53.2,High,-0.72018456,-0.015617574,0.035271976,-3.3487341,0.035271976,-3.3487341,1.6976926,-1.3574625,-4.8127737,0.66845983,0.6564226,-2.817052,0.96536535,2.1523936,1
182,73.669,26.331,456.514,197.192,2417.179,781.792,70.931,29.069,624.946,386.169,2528.503,1008.373,1.496,4,Day 1-10UM,1,10UM,53.2,High,0.15875375,-0.77368623,-0.12083773,0.8502699,-0.12083773,0.8502699,-0.29462624,0.36948833,-1.8012301,1.8737904,1.1381414,-2.5887709,2.590834,0.9224945,1
977,74.915,25.085,266.147,232.899,2400.439,772.094,76.308,23.692,405.5,386.67,2570.534,902.454,1.495,4,Day 1-10UM,1,10UM,53.2,High,-0.6203647,-0.95116544,0.2160372,1.2990733,0.2160372,1.2990733,0.48249042,1.4359516,-5.210956,1.0975826,1.9317747,-4.179979,1.1140603,1.6538205,1
152,71.975,28.025,360.611,213.603,2445.164,834.765,71.492,28.508,552.028,419.921,2718.041,1070.449,1.495,4,Day 1-10UM,1,10UM,53.2,High,0.45739678,0.1223377,-0.6063813,0.059374124,-0.6063813,0.059374124,-0.28392303,-0.8230531,-2.6145823,0.694307,1.5303587,-1.5440384,1.8633974,1.9286295,1
773,74.898,25.102,454.281,219.181,2410.075,773.648,71.453,28.547,526.781,406.832,2462.124,991.005,1.494,4,Day 1-10UM,1,10UM,53.2,High,0.2543274,-1.0274088,-0.27671772,1.118954,-0.27671772,1.118954,-0.5076087,0.78802943,-2.0422368,1.8864542,1.3087261,-1.7964534,2.401195,0.7009774,1
862,71.182,28.818,321.846,261.053,2735.66,970.783,69.995,30.005,488.962,413.821,2694.383,1088.381,1.494,4,Day 1-10UM,1,10UM,53.2,High,-0.94080746,0.6129893,0.113817595,-0.40107024,0.113817595,-0.40107024,0.47375584,-0.7514,0.14853215,-5.720347,0.33861244,-1.1222568,1.091177,2.5245469,1
618,76.534,23.466,310.964,149.456,2400.722,675.662,70.284,29.716,475.571,355.522,2386.664,957.227,1.494,2,Day 1-10UM,1,10UM,53.2,High,0.18258792,-2.181219,-0.10270518,2.318049,-0.10270518,2.318049,-0.95473456,1.4965634,-4.253748,2.3600013,1.0275947,-3.7975154,4.432025,1.2480305,1
725,74.754,25.246,295.857,226.69,2589.261,818.539,68.723,31.277,442.762,366.163,2547.341,1047.342,1.493,4,Day 1-10UM,1,10UM,53.2,High,0.31981197,-0.7227677,-0.55097353,0.9629219,-0.55097353,0.9629219,-1.2056813,0.29529846,-3.8649945,1.1633356,0.97371894,-3.232717,4.04302,2.3277187,1
614,73.294,26.706,275.75,221.999,2593.338,854.941,73.015,26.985,414.469,389.593,2417.159,933.507,1.493,4,Day 1-10UM,1,10UM,53.2,High,-1.006201,-0.5011366,0.7146121,0.46204996,0.7146121,0.46204996,0.8161579,0.56901056,-4.4655027,0.70068985,0.41803214,-2.9932764,0.99489605,2.4426367,1
709,70.024,29.976,366.73,194.193,2363.945,841.414,70.564,29.436,561.189,374.074,2430.193,976.106,1.493,4,Day 1-10UM,1,10UM,53.2,High,0.32746,0.11898219,-0.604258,0.101757556,-0.604258,0.101757556,0.5672683,-0.5209664,-2.3449628,0.9362159,1.4930428,-2.5482936,1.2365533,2.1730504,1
267,74.938,25.062,468.02,220.898,2507.722,790.747,67.681,32.319,686.608,393.303,2624.886,1113.644,1.492,5,Day 1-10UM,1,10UM,53.2,High,1.8427831,-0.36106288,-1.9752947,0.580315,-1.9752947,0.580315,-2.1469164,-0.49279952,-1.2570281,2.03337,2.5057247,-2.1226747,4.6325207,1.4017586,1
506,75.948,24.052,350.818,192.628,2438.011,731.915,69.24,30.76,527.242,354.98,2363.16,965.357,1.492,2,Day 1-10UM,1,10UM,53.2,High,0.5738758,-1.168125,-0.67625934,1.2984529,-0.67625934,1.2984529,-1.0763215,0.72350436,-3.1285408,1.8326207,1.5294476,-3.3234482,4.139765,1.3724234,1
990,72.71,27.29,338.87,204.412,2428.1,805.927,68.31,31.69,511.696,399.734,2659.78,1101.39,1.492,5,Day 1-10UM,1,10UM,53.2,High,0.9182455,-0.032412026,-0.9784231,0.37654507,-0.9784231,0.37654507,-0.9334557,-0.58368415,-2.7310898,1.2015867,1.8625288,-2.0092485,3.6760106,2.5464466,1
675,75.675,24.325,483.897,192.183,2299.783,708.562,68.443,31.557,673.333,331.863,2564.503,1032.475,1.491,2,Day 1-10UM,1,10UM,53.2,High,2.2850344,-1.387164,-2.292056,1.6397644,-2.292056,1.6397644,-2.6566582,0.744993,-1.8273867,2.787925,3.5183911,-2.6684492,5.7376547,-0.14503579,1
580,72.609,27.391,437.605,195.131,2461.052,814.774,68.004,31.996,655.535,373.387,2427.899,1035.526,1.491,4,Day 1-10UM,1,10UM,53.2,High,1.6523858,-0.22745864,-1.7850062,0.5340694,-1.7850062,0.5340694,-1.6698217,-0.51449335,-1.4769217,1.8036962,2.2156146,-2.2776988,4.6728683,1.6226953,1
958,74.52,25.48,410.2,209.945,2477.612,787.344,67.102,32.898,575.4,367.86,2478.102,1061.936,1.49,5,Day 1-10UM,1,10UM,53.2,High,1.2855344,-0.5314932,-1.2941506,0.8894178,-1.2941506,0.8894178,-1.881101,-0.077103905,-2.058334,1.9368297,2.1766965,-2.4621887,4.1338415,1.8101207,1
858,72.298,27.702,362.968,234.706,2444.069,842.578,67.776,32.224,531.548,387.926,2530.383,1074.778,1.49,4,Day 1-10UM,1,10UM,53.2,High,0.9762587,0.38386354,-1.2531761,-0.22252686,-1.2531761,-0.22252686,-0.8619445,-0.97302777,-1.9950937,0.85501057,1.620919,-1.7997164,2.8697152,2.2920976,1
397,69.809,30.191,315.267,199.594,2325.937,838.753,73.164,26.836,439.6,351.152,2329.946,883.631,1.489,4,Day 1-10UM,1,10UM,53.2,High,-0.717555,-0.24475591,0.7848587,0.30793995,0.7848587,0.30793995,0.9503942,0.21162194,-3.5305717,0.9938192,0.6837929,-2.8608296,1.1967922,2.1203055,1
765,75.163,24.837,266,265.631,2700.83,870.459,70.467,29.533,396,328.655,2619.52,1005.221,1.489,4,Day 1-10UM,1,10UM,53.2,High,-0.70250785,-0.4007581,0.37344572,0.4992152,0.37344572,0.4992152,0.32551613,0.31348342,-4.8339233,0.65258044,0.5603348,-2.9229934,0.9881467,2.222757,1
138,72.545,27.455,350.926,247.013,2460.143,850.315,71.68,28.32,536.556,415.516,2721.563,1057.349,1.488,4,Day 1-10UM,1,10UM,53.2,High,0.77979404,1.3345323,-1.2356567,-1.9648526,-1.2356567,-1.9648526,-0.20290676,-1.1382016,-2.5235815,0.5453608,1.130645,-0.86664885,1.8982981,2.0090103,1
891,70.436,29.564,252.167,201.324,2412.344,853.045,72.161,27.839,381.9,380.748,2560.871,968.889,1.488,4,Day 1-10UM,1,10UM,53.2,High,-0.7643852,-0.07829225,0.77611256,0.097915135,0.77611256,0.097915135,1.0248085,-0.01684243,-4.7438025,0.5933577,0.52751327,-2.7894843,1.1901771,2.4243119,1
255,74.277,25.723,301.471,215.434,2516.267,806.21,72.74,27.26,457.824,359.725,2561.767,956.287,1.487,4,Day 1-10UM,1,10UM,53.2,High,-0.5088842,-0.53485787,0.48149467,0.6029229,0.48149467,0.6029229,0.49533305,0.56411344,-3.6770916,0.8309171,0.7053527,-2.96973,1.3658645,1.8911935,1
634,75.579,24.421,307.292,196.41,2365.621,726.46,70.235,29.765,445.75,333.403,2420.639,949.343,1.487,2,Day 1-10UM,1,10UM,53.2,High,0.39279374,-1.4223396,-0.42681673,1.5711741,-0.42681673,1.5711741,-0.81912094,1.4203119,-3.9793737,1.8331336,1.6654676,-3.6799068,3.8925977,1.0353327,1
318,73.208,26.792,390.241,221.044,2510.22,830.556,68.384,31.616,611.897,333.795,2435.546,994.358,1.486,4,Day 1-10UM,1,10UM,53.2,High,0.9260369,-0.19203348,-0.9444601,0.54251194,-0.9444601,0.54251194,-0.704858,-0.3130967,-2.1714325,1.2962719,1.7167803,-2.7100527,3.86424,1.7034941,1
454,73.393,26.607,371.25,188.769,2371.45,769.116,69.54,30.46,559.375,332.286,2422.305,966.526,1.485,4,Day 1-10UM,1,10UM,53.2,High,0.77521294,-0.70647925,-0.90518963,1.062939,-0.90518963,1.062939,-0.7973925,0.1030104,-2.6428242,1.517375,1.9430804,-3.1531777,3.644866,1.536638,1
253,73.993,26.007,330.886,215.737,2568.858,827.746,70.648,29.352,498.771,366.775,2384.447,952.518,1.485,4,Day 1-10UM,1,10UM,53.2,High,-0.16039462,-0.17174956,0.014923165,0.34422275,0.014923165,0.34422275,0.31670696,0.037797023,-3.0414872,0.9195215,0.98796815,-2.8693478,2.1202285,2.3032491,1
375,79.189,20.811,429.742,148.063,2270.595,594.364,69.603,30.397,627.887,338.002,2510.418,995.851,1.485,2,Day 1-10UM,1,10UM,53.2,High,2.2481346,-3.459043,-1.9929868,3.691608,-1.9929868,3.691608,-2.8810713,3.2707312,-3.0889802,4.455569,4.0135236,-3.180008,5.710217,-0.6695183,1
900,73.781,26.219,484.307,219.034,2375.043,785.407,69.082,30.918,679.733,397.006,2632.017,1083.56,1.485,5,Day 1-10UM,1,10UM,53.2,High,1.6927695,-0.17381848,-1.8506442,0.45300373,-1.8506442,0.45300373,-1.6811769,-0.5713791,-1.391883,1.8584688,2.649709,-2.004727,4.5792556,0.93069506,1
679,75.487,24.513,444.816,196.368,2435.53,745.035,67.458,32.542,652.368,380.543,2550.994,1087.95,1.484,5,Day 1-10UM,1,10UM,53.2,High,1.7274137,-0.92325133,-1.6646379,1.2800121,-1.6646379,1.2800121,-2.3727906,0.5848483,-1.5799398,2.4537995,2.380036,-2.457285,4.7236295,1.2807944,1
130,73.559,26.441,338.51,217.255,2293.141,763.249,73.512,26.488,511.673,392.127,2562.908,965.407,1.482,4,Day 1-10UM,1,10UM,53.2,High,-0.4361926,-0.7019544,0.46992192,0.78070587,0.46992192,0.78070587,0.42538977,0.57985204,-3.4708776,0.87738883,1.0988586,-3.2557847,1.9665569,1.0995095,1
695,73.152,26.848,340.444,210.525,2427.451,803.161,71.24,28.76,519.056,396.414,2479.314,990.261,1.482,4,Day 1-10UM,1,10UM,53.2,High,0.123562194,-0.3090761,-0.14992498,0.48534784,-0.14992498,0.48534784,0.09771976,0.07552982,-3.0807202,0.7620797,0.69809866,-2.8079505,2.330605,1.7887523,1
564,73.859,26.141,402.283,209.348,2410.975,780.804,70.243,29.757,605.528,387.463,2702.839,1071.581,1.482,5,Day 1-10UM,1,10UM,53.2,High,1.1483815,-0.25976804,-1.2870088,0.4549792,-1.2870088,0.4549792,-1.3110459,-0.33777964,-1.8530645,1.6681167,1.6919103,-2.375586,3.9430287,1.1373512,1
518,73.653,26.347,482.735,219.521,2463.81,809.125,70.258,29.742,643.294,362.354,2540.486,1011.66,1.482,4,Day 1-10UM,1,10UM,53.2,High,0.4346868,-0.32142022,-0.56566924,0.6659027,-0.56566924,0.6659027,-0.5750973,0.17306879,-1.6139023,1.7181985,1.9350351,-2.5401049,2.2988732,1.3484942,1
897,73.056,26.944,268.905,240.442,2484.883,842.359,70.925,29.075,407.476,366.159,2445.675,962.471,1.482,4,Day 1-10UM,1,10UM,53.2,High,-0.44752657,-0.15708807,0.30906466,0.35575676,0.30906466,0.35575676,0.58053935,0.1271777,-4.7123494,0.5075447,0.88506395,-2.9219022,1.4379486,2.3003547,1
62,75.539,24.461,317.679,186.971,2359.369,716.964,69.911,30.089,471.929,390.8,2657.963,1066.049,1.482,5,Day 1-10UM,1,10UM,53.2,High,0.5937434,-1.8616874,-0.7665115,1.9955084,-0.7665115,1.9955084,-1.3125168,1.0458466,-3.663965,1.8609648,1.1298294,-4.1636157,3.662968,1.6116687,1
451,76.878,23.122,436.545,233.297,2674.726,805.435,67.008,32.992,616.364,379.105,2443.017,1058.876,1.482,5,Day 1-10UM,1,10UM,53.2,High,0.8482215,-0.665072,-0.95838624,0.76086867,-0.95838624,0.76086867,-1.6870359,0.09222704,-1.8418449,2.064683,1.3372744,-3.0609784,3.8471122,1.9862281,1
548,72.084,27.916,337.875,189.706,2424.227,812.778,68.718,31.282,494.417,407.365,2488.208,1051.347,1.481,4,Day 1-10UM,1,10UM,53.2,High,0.807497,0.04190361,-0.9307046,0.3732592,-0.9307046,0.3732592,-0.71581274,-0.6354209,-2.8056185,1.0407127,1.8967519,-2.2594423,3.2235472,2.6288111,1
415,72.873,27.127,375.091,217.597,2425.638,815.247,70.192,29.808,584.061,326.833,2536.896,983.763,1.481,4,Day 1-10UM,1,10UM,53.2,High,0.4745404,-0.27619216,-0.7219614,0.6593456,-0.7219614,0.6593456,-0.23344974,-0.21296531,-2.1446753,1.0851674,1.9355356,-3.031744,2.8685873,1.7823899,1
144,75.525,24.475,394.553,206.394,2467.681,759.538,67.978,32.022,575.711,390.198,2520.819,1070.168,1.481,5,Day 1-10UM,1,10UM,53.2,High,1.2391565,-0.8031636,-1.3093457,1.19335,-1.3093457,1.19335,-1.9421759,0.3781288,-2.055096,1.9878285,1.9245608,-2.533508,4.548213,1.508318,1
67,73.727,26.273,274.436,247.574,2331.281,786.048,73.589,26.411,396.128,412.998,2693.403,1014.099,1.48,4,Day 1-10UM,1,10UM,53.2,High,1.2696639,1.7917436,-1.628474,-1.7702452,-1.628474,-1.7702452,-0.07936612,-1.2587306,-4.9751096,0.5233065,1.0061749,-2.542863,1.5150442,1.996704,1
407,72.875,27.125,416.706,191.127,2497.602,815.872,66.98,33.02,618.51,359.251,2451.733,1047.428,1.48,5,Day 1-10UM,1,10UM,53.2,High,1.4934752,-0.2764968,-1.4875917,0.6058814,-1.4875917,0.6058814,-1.6716956,-0.42141485,-1.5481203,1.7316827,2.1356347,-2.2522686,4.5398173,1.6971756,1
973,75.554,24.446,623.615,188.381,2263.035,703.697,67.623,32.377,783.577,318.994,2414.771,994.951,1.479,2,Day 1-10UM,1,10UM,53.2,High,2.9802468,-1.3596128,-2.7643068,1.6790884,-2.7643068,1.6790884,-3.4273512,1.0103806,-1.3835846,3.19435,3.9144156,-2.1254988,6.441266,-0.9284577,1
117,75.827,24.173,483.268,188.586,2322.52,707.205,68.482,31.518,691.439,379.638,2685.94,1103.187,1.479,5,Day 1-10UM,1,10UM,53.2,High,2.1492422,-1.3526295,-2.151788,1.7433646,-2.151788,1.7433646,-2.9841206,0.5853103,-1.5293728,2.933011,3.6998158,-2.3990557,5.188403,-0.4992238,1
